"src","dest","dist"
"OSL","SKG",1450
"OSL","KRS",174
"OSL","GDN",486
"OSL","VXO",260
"OSL","KYA",1797
"OSL","VNO",650
"OSL","BOJ",1399
"OSL","KBV",5657
"OSL","PUY",1063
"OSL","ZAD",1125
"OSL","BTS",865
"OSL","SZZ",478
"OSL","GZP",1897
"OSL","AAR",269
"OSL","ALF",761
"OSL","FDE",198
"OSL","BNN",365
"OSL","BOO",498
"OSL","BDU",649
"OSL","EVE",596
"OSL","VDB",84
"OSL","FRO",225
"OSL","HAU",213
"OSL","KSU",228
"OSL","KKN",850
"OSL","MOL",217
"OSL","OLA",247
"OSL","HOV",216
"OSL","RRS",165
"OSL","LYR",1250
"OSL","SDN",202
"OSL","SOG",150
"OSL","SRP",201
"OSL","SSJ",400
"OSL","PLQ",466
"OSL","LKN",555
"OSL","SVJ",566
"OSL","SKN",590
"OSL","BER",547
"ARN","FLL",4944
"ARN","JFK",3907
"ARN","LAX",5503
"ARN","MCO",4843
"ARN","MIA",4965
"ARN","ORD",4257
"ARN","LAS",5299
"ARN","EWR",3916
"ARN","OAK",5332
"ARN","LHR",908
"ARN","LGW",916
"ARN","CDG",956
"ARN","FRA",760
"ARN","HEL",247
"ARN","SIN",5997
"ARN","DXB",2971
"ARN","DEL",3467
"ARN","DUB",1009
"ARN","PEK",4155
"ARN","PVG",4831
"ARN","FCO",1256
"ARN","AMS",715
"ARN","PRG",675
"ARN","BCN",1437
"ARN","MAD",1614
"ARN","VIE",799
"ARN","ZRH",923
"ARN","GVA",1045
"ARN","BRU",800
"ARN","MUC",818
"ARN","MAN",879
"ARN","CGN",738
"ARN","LCY",891
"ARN","GOT",245
"ARN","VCE",1003
"ARN","SNN",1127
"ARN","OSL",239
"ARN","EDI",820
"ARN","BKK",5151
"ARN","SVO",757
"ARN","DOH",2868
"ARN","ORY",977
"ARN","NCE",1192
"ARN","MXP",1040
"ARN","ATH",1523
"ARN","ZAG",963
"ARN","BUD",845
"ARN","ALC",1684
"ARN","BIO",1428
"ARN","IBZ",1607
"ARN","MAH",1490
"ARN","LCA",1851
"ARN","WAW",530
"ARN","MLA",1650
"ARN","BEG",1029
"ARN","TLV",2062
"ARN","IST",1351
"ARN","HAM",513
"ARN","STR",833
"ARN","NAP",1305
"ARN","PSA",1147
"ARN","TRN",1084
"ARN","BLQ",1080
"ARN","VRN",1026
"ARN","CPH",340
"ARN","LUX",833
"ARN","DUS",722
"ARN","LIS",1862
"ARN","LTN",886
"ARN","KEF",1330
"ARN","LPA",2692
"ARN","PMI",1537
"ARN","RIX",289
"ARN","AGP",1873
"ARN","FNC",2440
"ARN","AYT",1672
"ARN","ZTH",1518
"ARN","RHO",1668
"ARN","BRS",982
"ARN","EIN",746
"ARN","BSL",933
"ARN","DBV",1180
"ARN","SVG",436
"ARN","BGO",440
"ARN","TLL",243
"ARN","SPU",1115
"ARN","LIN",1044
"ARN","MRS",1240
"ARN","OTP",1096
"ARN","CMN",2153
"ARN","FAO",1937
"ARN","LED",429
"ARN","IKA",2236
"ARN","MRU",5966
"ARN","BHX",901
"ARN","KGS",1630
"ARN","TRD",349
"ARN","BLL",421
"ARN","PRN",1187
"ARN","AAL",341
"ARN","TOS",693
"ARN","TRF",271
"ARN","KRK",665
"ARN","AGA",2389
"ARN","BVC",3633
"ARN","HRG",2366
"ARN","LEI",1814
"ARN","AJA",1284
"ARN","MPL",1255
"ARN","KLX",1570
"ARN","CHQ",1689
"ARN","SKG",1339
"ARN","CTA",1537
"ARN","PMO",1498
"ARN","OLB",1344
"ARN","PDL",2428
"ARN","ADB",1530
"ARN","DLM",1656
"ARN","SAW",1384
"ARN","MSQ",551
"ARN","VXO",221
"ARN","KYA",1629
"ARN","POP",4991
"ARN","EBL",1989
"ARN","VNO",442
"ARN","KBV",5421
"ARN","PUY",1032
"ARN","ESB",1498
"ARN","MIR",1681
"ARN","BGW",2180
"ARN","ISU",2065
"ARN","AHO",1377
"ARN","SJJ",1093
"ARN","MHQ",76
"ARN","OUL",435
"ARN","POR",182
"ARN","TMP",228
"ARN","TKU",161
"ARN","VAA",267
"ARN","GZP",1735
"ARN","AAR",353
"ARN","MMX",330
"ARN","SFT",358
"ARN","SDL",199
"ARN","RNB",253
"ARN","JKG",190
"ARN","MXX",147
"ARN","KID",294
"ARN","KLR",213
"ARN","HAD",276
"ARN","EVG",203
"ARN","GEV",524
"ARN","KRF",235
"ARN","LYC",339
"ARN","OER",262
"ARN","KRN",569
"ARN","UME",296
"ARN","VHM",342
"ARN","OSD",269
"ARN","HFS",153
"ARN","KSD",161
"ARN","LLA",428
"ARN","VBY",138
"ARN","AGH",297
"ARN","AJR",412
"ARN","VDA",2200
"ARN","CMF",1087
"ARN","BER",530
"STN","BOS",3273
"STN","IAD",3684
"STN","EWR",3473
"STN","YYZ",3559
"STN","FRA",383
"STN","DXB",3390
"STN","DUB",292
"STN","AMS",194
"STN","PRG",621
"STN","BCN",736
"STN","MAD",807
"STN","VIE",768
"STN","GVA",472
"STN","MUC",566
"STN","CGN",306
"STN","GOT",622
"STN","SNN",391
"STN","OSL",709
"STN","EDI",317
"STN","GLA",334
"STN","DME",1541
"STN","NCE",653
"STN","MXP",579
"STN","ATH",1495
"STN","BUD",901
"STN","ALC",940
"STN","BIO",610
"STN","IBZ",900
"STN","MAH",852
"STN","LCA",2018
"STN","MLA",1309
"STN","SOF",1249
"STN","TLV",2213
"STN","IST",1525
"STN","HAM",425
"STN","STR",453
"STN","GOA",650
"STN","NAP",1009
"STN","PSA",735
"STN","TRN",572
"STN","BLQ",717
"STN","TSF",693
"STN","VRN",660
"STN","CPH",568
"STN","LUX",304
"STN","CUN",4961
"STN","DUS",283
"STN","LIS",1011
"STN","KEF",1170
"STN","LPA",1840
"STN","PMI",860
"STN","RIX",1009
"STN","AGP",1075
"STN","FNC",1576
"STN","AYT",1808
"STN","JER",213
"STN","ZTH",1396
"STN","RHO",1727
"STN","GCI",210
"STN","EIN",222
"STN","SVQ",1042
"STN","BSL",440
"STN","DBV",1058
"STN","TLL",1081
"STN","ORK",372
"STN","WRO",716
"STN","SPU",939
"STN","HAJ",402
"STN","LIN",606
"STN","LYS",479
"STN","MRS",627
"STN","OTP",1284
"STN","FAO",1102
"STN","KBP",1323
"STN","TLS",572
"STN","LED",1271
"STN","OPO",846
"STN","INN",590
"STN","SZG",634
"STN","KGS",1670
"STN","BLL",450
"STN","FLR",753
"STN","DRS",583
"STN","BVE",476
"STN","BRE",368
"STN","CFE",442
"STN","BFS",328
"STN","NOC",402
"STN","AAL",526
"STN","TRF",637
"STN","KRK",856
"STN","KUN",999
"STN","FUE",1773
"STN","ACE",1736
"STN","TFS",1861
"STN","RAK",1461
"STN","HRG",2432
"STN","SSH",2410
"STN","PFO",1981
"STN","LEI",1046
"STN","MJV",976
"STN","SCQ",740
"STN","VLC",857
"STN","BOD",489
"STN","BIA",775
"STN","AJA",797
"STN","SXB",400
"STN","HER",1676
"STN","EFL",1363
"STN","CFU",1265
"STN","CHQ",1629
"STN","SKG",1331
"STN","BRI",1076
"STN","PMO",1132
"STN","ADB",1598
"STN","DLM",1739
"STN","BJV",1669
"STN","SAW",1564
"STN","NBE",1201
"STN","DTM",317
"STN","NUE",501
"STN","LEJ",515
"STN","KRS",535
"STN","GDN",772
"STN","SFB",4328
"STN","GRO",699
"STN","SUF",1180
"STN","LJU",751
"STN","KIR",415
"STN","KTW",819
"STN","LUZ",962
"STN","VNO",1046
"STN","BOJ",1420
"STN","REU",743
"STN","BZR",609
"STN","FNI",593
"STN","RYG",659
"STN","WMI",863
"STN","RZE",951
"STN","PUY",790
"STN","ZAD",878
"STN","BGY",607
"STN","CIA",906
"STN","POZ",702
"STN","XRY",1090
"STN","LNZ",667
"STN","KIV",1324
"STN","TGD",1104
"STN","BTS",793
"STN","RBA",1279
"STN","OVD",644
"STN","VGO",785
"STN","BIQ",587
"STN","CLY",759
"STN","OSR",793
"STN","ATQ",3895
"STN","SDR",613
"STN","LDE",601
"STN","AHO",866
"STN","CAG",969
"STN","TSR",1042
"STN","LWO",1039
"STN","BDS",1141
"STN","LIG",418
"STN","FSC",829
"STN","HHN",334
"STN","FMM",519
"STN","BZG",749
"STN","SZZ",623
"STN","LRH",399
"STN","RDZ",526
"STN","CCF",606
"STN","PGF",643
"STN","TUF",308
"STN","CIY",1244
"STN","TMP",1094
"STN","NRN",253
"STN","LDY",374
"STN","GSE",615
"STN","NYO",806
"STN","FEZ",1267
"STN","EGC",488
"STN","PIS",366
"STN","TRS",731
"STN","AOI",833
"STN","AAR",518
"STN","HAU",550
"STN","FKB",407
"STN","DND",342
"STN","MMX",592
"STN","SFT",1150
"STN","VST",826
"STN","PDV",1334
"STN","OSI",952
"STN","ZAZ",708
"STN","DNR",250
"STN","TLN",666
"STN","PSR",922
"STN","PMF",670
"STN","PEG",832
"STN","BRQ",745
"STN","DLE",408
"STN","RMI",787
"STN","PED",685
"STN","OMR",1024
"STN","LCJ",816
"STN","SZY",870
"STN","CMF",502
"STN","GNB",506
"STN","RMU",975
"STN","BER",563
"EMA","CDG",313
"EMA","DUB",209
"EMA","AMS",258
"EMA","PRG",695
"EMA","BCN",812
"EMA","BRU",281
"EMA","SNN",317
"EMA","EDI",230
"EMA","GLA",244
"EMA","BUD",980
"EMA","ALC",1005
"EMA","IBZ",972
"EMA","MAH",933
"EMA","LCA",2104
"EMA","MLA",1401
"EMA","NAP",1102
"EMA","PSA",828
"EMA","TSF",784
"EMA","VRN",752
"EMA","KEF",1079
"EMA","LPA",1864
"EMA","SOU",130
"EMA","PMI",937
"EMA","RIX",1037
"EMA","AGP",1126
"EMA","FNC",1588
"EMA","ABZ",304
"EMA","JER",253
"EMA","RHO",1816
"EMA","GCI",241
"EMA","SVQ",1087
"EMA","DBV",1148
"EMA","ORK",310
"EMA","WRO",782
"EMA","SPU",1030
"EMA","BHD",223
"EMA","FAO",1138
"EMA","JTR",1721
"EMA","SZG",720
"EMA","NOC",317
"EMA","KRK",924
"EMA","FUE",1801
"EMA","ACE",1764
"EMA","TFS",1881
"EMA","PFO",2068
"EMA","LEI",1105
"EMA","MJV",1040
"EMA","VLC",922
"EMA","HER",1766
"EMA","CFU",1356
"EMA","CHQ",1720
"EMA","SKG",1419
"EMA","DLM",1827
"EMA","BJV",1757
"EMA","NBE",1290
"EMA","GRO",778
"EMA","REU",815
"EMA","WMI",918
"EMA","RZE",1017
"EMA","BGY",700
"EMA","CIA",999
"EMA","LIG",494
"EMA","LRH",459
"EMA","CCF",685
"EMA","EGC",559
"EMA","DNR",295
"EMA","BER",622
"EDI","BOS",3058
"EDI","IAD",3465
"EDI","JFK",3244
"EDI","EWR",3257
"EDI","PHL",3337
"EDI","LHR",331
"EDI","LGW",356
"EDI","CDG",539
"EDI","FRA",641
"EDI","DXB",3587
"EDI","DUB",209
"EDI","PEK",4927
"EDI","AMS",414
"EDI","PRG",833
"EDI","BCN",1041
"EDI","MAD",1067
"EDI","VIE",1000
"EDI","GVA",785
"EDI","BRU",475
"EDI","MUC",826
"EDI","MAN",185
"EDI","CGN",556
"EDI","LCY",337
"EDI","VCE",992
"EDI","SNN",316
"EDI","OSL",602
"EDI","ARN",820
"EDI","STN",317
"EDI","EMA",230
"EDI","DOH",3444
"EDI","NCE",969
"EDI","MXP",884
"EDI","ATH",1768
"EDI","BUD",1125
"EDI","ALC",1227
"EDI","BIO",874
"EDI","IBZ",1199
"EDI","MAH",1163
"EDI","MLA",1620
"EDI","SOF",1497
"EDI","IST",1757
"EDI","HAM",554
"EDI","NAP",1310
"EDI","PSA",1042
"EDI","TRN",883
"EDI","BLQ",1016
"EDI","TSF",979
"EDI","NTE",612
"EDI","CPH",621
"EDI","LUX",591
"EDI","LIS",1215
"EDI","LTN",307
"EDI","KEF",860
"EDI","LPA",2024
"EDI","SOU",355
"EDI","PMI",1166
"EDI","PVD",3104
"EDI","RIX",1039
"EDI","AGP",1332
"EDI","FNC",1730
"EDI","AYT",2056
"EDI","JER",468
"EDI","RHO",1990
"EDI","BRS",316
"EDI","GCI",451
"EDI","SVQ",1285
"EDI","BSL",740
"EDI","DBV",1333
"EDI","SVG",391
"EDI","BGO",433
"EDI","BDL",3142
"EDI","TLL",1060
"EDI","SWF",3216
"EDI","ORK",352
"EDI","BHD",135
"EDI","LYS",795
"EDI","MRS",944
"EDI","FAO",1325
"EDI","TLS",876
"EDI","OPO",1043
"EDI","BHX",250
"EDI","INV",113
"EDI","KGS",1935
"EDI","BLL",485
"EDI","IOM",138
"EDI","BRE",526
"EDI","BFS",143
"EDI","AAL",509
"EDI","KRK",1038
"EDI","KUN",1070
"EDI","FUE",1968
"EDI","ACE",1931
"EDI","TFS",2034
"EDI","PFO",2233
"EDI","LEI",1320
"EDI","MJV",1260
"EDI","VLC",1144
"EDI","BOD",777
"EDI","HER",1954
"EDI","CFU",1548
"EDI","SKG",1596
"EDI","DLM",1997
"EDI","BJV",1929
"EDI","CWL",314
"EDI","SEN",345
"EDI","NWI",294
"EDI","EXT",360
"EDI","GDN",864
"EDI","GRO",1008
"EDI","KTW",997
"EDI","BZR",921
"EDI","CRL",498
"EDI","RYG",573
"EDI","WMI",994
"EDI","PUY",1072
"EDI","BGY",907
"EDI","CIA",1210
"EDI","POZ",848
"EDI","BTS",1020
"EDI","VGO",976
"EDI","SDR",865
"EDI","HHN",605
"EDI","FMM",796
"EDI","SZZ",744
"EDI","CCF",914
"EDI","NRN",490
"EDI","LDY",161
"EDI","KOI",208
"EDI","LSI",282
"EDI","WIC",174
"EDI","ILY",113
"EDI","SYY",192
"EDI","GSE",588
"EDI","NYO",777
"EDI","BER",724
"GLA","JFK",3205
"GLA","MCO",4115
"GLA","EWR",3218
"GLA","PHL",3298
"GLA","YYZ",3281
"GLA","LHR",344
"GLA","LGW",370
"GLA","CDG",557
"GLA","FRA",672
"GLA","DXB",3627
"GLA","DUB",184
"GLA","FCO",1225
"GLA","AMS",446
"GLA","BCN",1048
"GLA","MAD",1063
"GLA","GVA",805
"GLA","MAN",194
"GLA","YUL",2982
"GLA","LCY",353
"GLA","VCE",1020
"GLA","STN",334
"GLA","EMA",244
"GLA","YYC",4022
"GLA","ALC",1228
"GLA","IBZ",1204
"GLA","LCA",2300
"GLA","WAW",1055
"GLA","MLA",1642
"GLA","SOF",1532
"GLA","NAP",1336
"GLA","CUN",4732
"GLA","DUS",557
"GLA","LIS",1200
"GLA","LTN",322
"GLA","KEF",837
"GLA","LPA",2004
"GLA","SOU",363
"GLA","PMI",1174
"GLA","AGP",1325
"GLA","FNC",1706
"GLA","LBA",177
"GLA","AYT",2091
"GLA","JER",470
"GLA","ZTH",1712
"GLA","RHO",2023
"GLA","BRS",318
"GLA","GCI",451
"GLA","BGO",465
"GLA","ORK",324
"GLA","BHD",103
"GLA","MRS",959
"GLA","FAO",1312
"GLA","BHX",260
"GLA","KGS",1968
"GLA","IOM",124
"GLA","BFS",109
"GLA","NQY",376
"GLA","KRK",1076
"GLA","FUE",1950
"GLA","ACE",1913
"GLA","TFS",2013
"GLA","SID",2872
"GLA","HRG",2736
"GLA","PFO",2268
"GLA","VLC",1145
"GLA","HER",1985
"GLA","EFL",1679
"GLA","SKG",1629
"GLA","DLM",2031
"GLA","BJV",1963
"GLA","NBE",1534
"GLA","CWL",312
"GLA","SEN",363
"GLA","EXT",357
"GLA","GDN",906
"GLA","GRO",1017
"GLA","CRL",524
"GLA","ZAD",1188
"GLA","IAS",1485
"GLA","CFN",163
"GLA","LDY",121
"GLA","CAL",57
"GLA","KOI",220
"GLA","LSI",300
"GLA","ILY",72
"GLA","BEB",157
"GLA","SYY",177
"GLA","BRR",140
"GLA","TRE",103
"GLA","PLQ",982
"GLA","GNB",840
"GLA","BER",763
"LPL","CDG",379
"LPL","DUB",141
"LPL","FCO",1058
"LPL","AMS",325
"LPL","PRG",763
"LPL","BCN",862
"LPL","MAD",887
"LPL","VIE",919
"LPL","GVA",631
"LPL","VCE",868
"LPL","SNN",256
"LPL","NCE",810
"LPL","MXP",742
"LPL","ALC",1045
"LPL","IBZ",1018
"LPL","TFN",1847
"LPL","LCA",2175
"LPL","WAW",994
"LPL","MLA",1469
"LPL","SOF",1406
"LPL","HAM",527
"LPL","NAP",1172
"LPL","PSA",898
"LPL","CPH",640
"LPL","LIS",1048
"LPL","LPA",1867
"LPL","PMI",987
"LPL","AGP",1153
"LPL","JER",286
"LPL","RHO",1888
"LPL","GCI",269
"LPL","BGO",568
"LPL","ORK",258
"LPL","WRO",846
"LPL","OTP",1432
"LPL","FAO",1153
"LPL","TLS",697
"LPL","OPO",877
"LPL","KGS",1831
"LPL","IOM",89
"LPL","BFS",164
"LPL","NQY",220
"LPL","NOC",248
"LPL","TRF",643
"LPL","KRK",990
"LPL","FUE",1807
"LPL","ACE",1770
"LPL","TFS",1881
"LPL","RAK",1522
"LPL","PFO",2140
"LPL","BRI",1239
"LPL","PMO",1292
"LPL","DLM",1898
"LPL","BJV",1829
"LPL","GDN",868
"LPL","GRO",831
"LPL","LUZ",1083
"LPL","VNO",1138
"LPL","REU",862
"LPL","VAR",1556
"LPL","FNI",739
"LPL","WMI",976
"LPL","PUY",952
"LPL","BGY",770
"LPL","POZ",820
"LPL","BTS",942
"LPL","CLJ",1251
"LPL","IAS",1398
"LPL","LIG",546
"LPL","SZZ",728
"LPL","CCF",737
"LPL","LDY",210
"LPL","EGC",607
"LPL","CRA",1354
"LPL","BER",684
"YYC","ATL",1910
"YYC","AUS",1671
"YYC","BNA",1698
"YYC","DFW",1522
"YYC","FLL",2477
"YYC","IAH",1746
"YYC","JFK",2035
"YYC","LAX",1206
"YYC","MCO",2304
"YYC","MSP",1048
"YYC","ORD",1381
"YYC","PHX",1225
"YYC","SEA",451
"YYC","SFO",1017
"YYC","SAN",1279
"YYC","SLC",720
"YYC","LAS",1040
"YYC","DEN",897
"YYC","EWR",2016
"YYC","YYZ",1670
"YYC","YVR",426
"YYC","LHR",4356
"YYC","LGW",4380
"YYC","CDG",4571
"YYC","FRA",4674
"YYC","NRT",4934
"YYC","PEK",5432
"YYC","AMS",4451
"YYC","ZRH",4820
"YYC","YOW",1787
"YYC","MAN",4208
"YYC","YUL",1866
"YYC","YEG",153
"YYC","GLA",4022
"YYC","MEX",2334
"YYC","PDX",547
"YYC","YHZ",2326
"YYC","YWG",740
"YYC","CUN",2540
"YYC","PSP",1200
"YYC","PVR",2154
"YYC","MBJ",2988
"YYC","YXE",322
"YYC","BZE",2713
"YYC","SJD",1944
"YYC","YQR",411
"YYC","VRA",2602
"YYC","YXU",1627
"YYC","YKF",1645
"YYC","YYJ",451
"YYC","YLW",248
"YYC","YMM",399
"YYC","AZA",1235
"YYC","HUX",2630
"YYC","YQG",1578
"YYC","YQT",1113
"YYC","YZF",784
"YYC","YCD",459
"YYC","YCG",203
"YYC","YKA",281
"YYC","YQQ",487
"YYC","YXC",130
"YYC","YXJ",448
"YYC","YXS",411
"YYC","YXT",649
"YYC","YXY",1042
"YYC","YHM",1674
"YYC","YQU",345
"YYC","YXX",397
"YYC","YBR",622
"YYC","YLL",225
"YYC","YQF",74
"YYC","YQL",116
"YYC","YXH",163
"MNL","JFK",8504
"MNL","LAX",7290
"MNL","SFO",6972
"MNL","YVR",6553
"MNL","LHR",6686
"MNL","NRT",1894
"MNL","SYD",3889
"MNL","SIN",1475
"MNL","MEL",3920
"MNL","DXB",4288
"MNL","DEL",2964
"MNL","HKG",712
"MNL","PEK",1786
"MNL","PVG",1150
"MNL","KUL",1546
"MNL","BKK",1358
"MNL","HND",1860
"MNL","DOH",4522
"MNL","ICN",1620
"MNL","PNH",1107
"MNL","CNS",2746
"MNL","IST",5672
"MNL","BAH",4576
"MNL","AUH",4337
"MNL","SGN",1001
"MNL","GUM",1594
"MNL","TPE",730
"MNL","FUK",1443
"MNL","KIX",1636
"MNL","CTS",2305
"MNL","JED",5337
"MNL","DRW",1977
"MNL","DPS",1655
"MNL","CGK",1731
"MNL","RUH",4829
"MNL","CAN",794
"MNL","HKT",1598
"MNL","POM",2440
"MNL","HAN",1101
"MNL","KHH",559
"MNL","NGO",1714
"MNL","XMN",718
"MNL","SZX",733
"MNL","KMG",1388
"MNL","PUS",1510
"MNL","ROR",1040
"MNL","DMK",1366
"MNL","BWN",779
"MNL","CEB",352
"MNL","MFM",718
"MNL","BKI",681
"MNL","ILO",272
"MNL","REP",1155
"MNL","MYY",851
"MNL","DVO",598
"MNL","KLO",216
"MNL","DWC",4303
"MNL","LAO",255
"MNL","LGP",205
"MNL","CBO",551
"MNL","BXU",488
"MNL","DPL",437
"MNL","CGY",486
"MNL","OZC",477
"MNL","PAG",490
"MNL","GES",646
"MNL","SUG",445
"MNL","ZAM",529
"MNL","SJI",148
"MNL","WNP",164
"MNL","BSO",415
"MNL","TUG",222
"MNL","VRC",223
"MNL","CYZ",174
"MNL","TAC",352
"MNL","BCD",291
"MNL","CYP",290
"MNL","DGT",389
"MNL","MPH",189
"MNL","CRM",279
"MNL","MBT",229
"MNL","PPS",363
"MNL","RXS",232
"MNL","TAG",385
"MNL","USU",176
"MNL","ENI",253
"MNL","MRQ",96
"BKK","LHR",5947
"BKK","CDG",5867
"BKK","FRA",5589
"BKK","HEL",4910
"BKK","NRT",2887
"BKK","SYD",4666
"BKK","SIN",880
"BKK","MEL",4553
"BKK","DXB",3045
"BKK","DEL",1831
"BKK","HKG",1049
"BKK","PER",3307
"BKK","AKL",5933
"BKK","PEK",2060
"BKK","BNE",4508
"BKK","PVG",1799
"BKK","FCO",5511
"BKK","BOM",1882
"BKK","AMS",5717
"BKK","KUL",758
"BKK","MAD",6329
"BKK","VIE",5248
"BKK","ZRH",5622
"BKK","BRU",5751
"BKK","MUC",5464
"BKK","OSL",5384
"BKK","ARN",5151
"BKK","MNL",1358
"BKK","DME",4383
"BKK","SVO",4412
"BKK","HND",2850
"BKK","DOH",3279
"BKK","MXP",5638
"BKK","HYD",1504
"BKK","MAA",1383
"BKK","CCU",1016
"BKK","BLR",1547
"BKK","ICN",2278
"BKK","JNB",5586
"BKK","NBO",4486
"BKK","CAI",4520
"BKK","ADD",4196
"BKK","TLV",4313
"BKK","KWI",3526
"BKK","PNH",313
"BKK","IST",4665
"BKK","BAH",3345
"BKK","AUH",3084
"BKK","SGN",445
"BKK","CPH",5363
"BKK","DUS",5649
"BKK","CMB",1485
"BKK","TPE",1546
"BKK","KTM",1384
"BKK","FUK",2313
"BKK","KIX",2583
"BKK","CTS",3150
"BKK","MCT",2850
"BKK","DPS",1837
"BKK","CGK",1426
"BKK","CAN",1059
"BKK","ISB",2212
"BKK","HKT",418
"BKK","AMM",4248
"BKK","KHI",2314
"BKK","LHE",2072
"BKK","GYD",3560
"BKK","JAI",1847
"BKK","ALA",2484
"BKK","CTU",1184
"BKK","KBP",4605
"BKK","DAC",974
"BKK","TAS",2681
"BKK","IKA",3413
"BKK","HAN",618
"BKK","KHH",1423
"BKK","NGO",2677
"BKK","MLE",1966
"BKK","XMN",1357
"BKK","HGH",1696
"BKK","VNS",1417
"BKK","SZX",1056
"BKK","CSX",1283
"BKK","PEN",580
"BKK","WUH",1458
"BKK","KMG",792
"BKK","FOC",1489
"BKK","NGB",1728
"BKK","TAO",1976
"BKK","CKG",1170
"BKK","KWE",970
"BKK","NNG",785
"BKK","CJU",2116
"BKK","PUS",2296
"BKK","OKA",1942
"BKK","RGN",379
"BKK","CNX",371
"BKK","KBV",403
"BKK","USM",289
"BKK","HDY",467
"BKK","DAD",523
"BKK","BWN",1138
"BKK","CEB",1586
"BKK","ULN",2384
"BKK","MFM",1026
"BKK","BKI",1170
"BKK","CRK",1328
"BKK","REP",207
"BKK","SHE",2363
"BKK","VTE",321
"BKK","OVB",3015
"BKK","TNR",4261
"BKK","SVX",3637
"BKK","RMQ",1486
"BKK","TNA",1895
"BKK","CGO",1655
"BKK","XUZ",1757
"BKK","SYX",658
"BKK","TAE",2311
"BKK","MWX",2170
"BKK","CJJ",2291
"BKK","IKT",2672
"BKK","SWA",1244
"BKK","WUX",1751
"BKK","CGP",833
"BKK","LKO",1568
"BKK","IXB",1204
"BKK","BBI",1084
"BKK","GAU",1043
"BKK","IXC",1921
"BKK","DSN",1866
"BKK","YCU",1613
"BKK","DYG",1232
"BKK","KWL",999
"BKK","LYG",1833
"BKK","HFE",1630
"BKK","LPQ",439
"BKK","ZVK",333
"BKK","TDX",144
"BKK","LPT",327
"BKK","CEI",437
"BKK","THS",253
"BKK","URT",332
"BKK","UTH",290
"BKK","KKC",235
"BKK","UBP",296
"BKK","CXR",582
"BKK","DLI",530
"BKK","PQC",323
"BKK","NYT",509
"BKK","MDL",636
"BKK","SJW",1901
"BKK","ZYI",1041
"DME","IAH",5919
"DME","LHR",1580
"DME","LGW",1579
"DME","FRA",1272
"DME","HEL",582
"DME","NRT",4665
"DME","SIN",5217
"DME","DXB",2261
"DME","HKG",4414
"DME","FCO",1487
"DME","BCN",1881
"DME","MAD",2134
"DME","VIE",1036
"DME","ZRH",1364
"DME","GVA",1507
"DME","BRU",1404
"DME","MUC",1206
"DME","MAN",1599
"DME","CGN",1301
"DME","STN",1541
"DME","BKK",4383
"DME","DOH",2193
"DME","ORY",1558
"DME","NCE",1578
"DME","MXP",1433
"DME","ATH",1370
"DME","ALC",2127
"DME","ICN",4087
"DME","LCA",1432
"DME","WAW",724
"DME","MLA",1744
"DME","BEG",1063
"DME","CAI",1775
"DME","ADD",3206
"DME","TLV",1622
"DME","BAH",2111
"DME","AUH",2302
"DME","SGN",4771
"DME","GOA",1483
"DME","NAP",1466
"DME","PSA",1460
"DME","TRN",1492
"DME","BLQ",1387
"DME","VRN",1363
"DME","DUS",1303
"DME","CMB",4043
"DME","LIS",2430
"DME","TUN",1820
"DME","MCT",2430
"DME","KEF",2100
"DME","PMI",1941
"DME","PUJ",5773
"DME","RIX",545
"DME","AGP",2356
"DME","AYT",1321
"DME","RHO",1391
"DME","HKT",4613
"DME","AMM",1638
"DME","ASB",1532
"DME","TSE",1406
"DME","GYD",1171
"DME","MRS",1663
"DME","CMN",2642
"DME","ALA",1913
"DME","KBP",455
"DME","LED",414
"DME","TAS",1717
"DME","IKA",1516
"DME","INN",1266
"DME","SZG",1182
"DME","KGS",1382
"DME","HAN",4156
"DME","TFS",3266
"DME","HRG",1960
"DME","SSH",1902
"DME","PFO",1452
"DME","VLC",2064
"DME","HER",1511
"DME","CFU",1368
"DME","SKG",1233
"DME","BRI",1373
"DME","CTA",1633
"DME","OLB",1628
"DME","ADB",1283
"DME","DLM",1360
"DME","BJV",1342
"DME","SAW",1075
"DME","TIV",1243
"DME","NBE",1857
"DME","MSQ",408
"DME","LEJ",1084
"DME","VRA",5952
"DME","TBS",1001
"DME","VNO",502
"DME","VVO",3980
"DME","BOJ",1001
"DME","HAK",4409
"DME","KMG",3831
"DME","KHV",3819
"DME","UUS",4135
"DME","SHJ",2260
"DME","VAR",953
"DME","PUY",1275
"DME","DJE",1972
"DME","KIV",702
"DME","TGD",1229
"DME","OVB",1732
"DME","DYU",1839
"DME","GOJ",235
"DME","KUF",509
"DME","EVN",1095
"DME","SVX",883
"DME","UGC",1400
"DME","SYX",4458
"DME","YKS",3041
"DME","IKT",2613
"DME","UUD",2739
"DME","KJA",2064
"DME","FRU",1827
"DME","KRR",718
"DME","MRV",805
"DME","ROV",569
"DME","VOG",532
"DME","GOI",3354
"DME","DWC",2281
"DME","CAG",1730
"DME","DNK",501
"DME","ODS",695
"DME","GZP",1346
"DME","CEE",267
"DME","DOK",507
"DME","IEV",464
"DME","CEK",922
"DME","PEE",706
"DME","VOZ",254
"DME","RTW",426
"DME","UFA",712
"DME","FKB",1333
"DME","RMI",1364
"DME","PED",994
"DME","GRV",899
"DME","KOV",1271
